time,dt,u,v,depth_center,cam_x,cam_y,cam_z,map_x,map_y,map_z
1773378303.179733,0.08857154846191406,431,146,3555.0,3464.1428571428573,0.4716398460861993,-1.2649368196332966,3.4641428571428574,nan,nan,nan
1773378303.2753515,0.08856010437011719,369,147,3555.0,3492.4285714285716,0.0955803427356496,-1.2691377995284074,3.4924285714285714,nan,nan,nan
1773378303.2934935,0.08854317665100098,298,147,3357.0,3432.4285714285716,-0.33364629516076316,-1.2473339840990325,3.4324285714285714,nan,nan,nan
1773378303.4257352,0.08853006362915039,232,146,3357.0,3432.4285714285716,-0.731119271538236,-1.2533563019229335,3.4324285714285714,nan,nan,nan
1773378303.8200192,0.021848678588867188,202,147,3357.0,3432.4285714285716,-0.9117888062552691,-1.2473339840990325,3.4324285714285714,nan,nan,nan
1773378304.0332289,0.0885004997253418,183,146,3357.0,3432.4285714285716,-1.02621284490939,-1.2533563019229335,3.4324285714285714,nan,nan,nan
1773378304.2055645,0.021824121475219727,113,144,3357.0,3413.5714285714284,-1.439821277615102,-1.2584490532839192,3.4135714285714283,nan,nan,nan
1773378304.2209837,0.05513453483581543,435,143,4649.0,3569.8571428571427,0.5110865128450639,-1.3223288687333659,3.569857142857143,nan,nan,nan
1773378304.2332456,0.08845925331115723,40,144,3357.0,3541.5714285714284,-1.9474191470342614,-1.305637601170188,3.5415714285714284,nan,nan,nan
1773378304.4267075,0.08844709396362305,214,143,3629.0,3580.4285714285716,-0.8757195917813547,-1.3262446851440373,3.5804285714285715,nan,nan,nan
1773378304.5126793,0.08842921257019043,181,142,3555.0,3608.714285714286,-1.0915812301309042,-1.3430537572345065,3.608714285714286,nan,nan,nan
1773378304.7004724,0.05508017539978027,149,140,3555.0,3637.0,-1.3043370899747742,-1.3663433315656617,3.637,nan,nan,nan
1773378304.7137508,0.08840370178222656,131,138,3555.0,3665.285714285714,-1.4302369250862534,-1.3898314190576995,3.665285714285714,nan,nan,nan
1773378304.7655904,0.08838820457458496,157,140,3555.0,3693.5714285714284,-1.2727812800554927,-1.3875960107478762,3.6935714285714285,nan,nan,nan
1773378304.875345,0.08837652206420898,189,142,3555.0,3537.285714285714,-1.0203248255286017,-1.3164702142782794,3.5372857142857144,nan,nan,nan
1773378304.9553545,0.08836507797241211,217,143,3555.0,3565.5714285714284,-0.8533179904617324,-1.3207413755939041,3.5655714285714284,nan,nan,nan
1773378305.0404458,0.011651992797851562,242,144,3555.0,3555.0,-0.694853676353736,-1.3105881854350423,3.555,nan,nan,nan
1773378305.1118636,0.05499911308288574,48,144,3555.0,3555.0,-1.90490418350274,-1.3105881854350423,3.555,nan,nan,nan
1773378305.1412742,0.01167917251586914,66,143,3357.0,3526.714285714286,-1.7783682039438866,-1.3063481044627876,3.5267142857142857,nan,nan,nan
1773378305.1767964,0.045032501220703125,85,144,3357.0,3498.4285714285716,-1.6474807256652282,-1.2897325325745932,3.4984285714285717,nan,nan,nan
1773378305.1884227,0.01171875,168,147,3357.0,3470.1428571428573,-1.1288158342531203,-1.2610392395117824,3.470142857142857,nan,nan,nan
1773378305.244898,0.02159905433654785,250,148,3357.0,3441.8571428571427,-0.6244280996049542,-1.2447214373649118,3.4418571428571427,nan,nan,nan
1773378305.257994,0.021579980850219727,323,147,3511.0,3435.5714285714284,-0.1832559919526471,-1.2484760887167616,3.4355714285714285,nan,nan,nan
1773378305.3264894,0.08823537826538086,372,146,3555.0,3435.5714285714284,0.11210777988748626,-1.2545039207951316,3.4355714285714285,nan,nan,nan
1773378305.4412525,0.08822011947631836,394,147,3511.0,3429.285714285714,0.2442723462558578,-1.2461918794813032,3.4292857142857143,nan,nan,nan
1773378305.5406764,0.0882105827331543,445,147,3555.0,3457.5714285714284,0.5556751981991166,-1.2564708210408657,3.4575714285714283,nan,nan,nan
1773378305.6711047,0.08819270133972168,492,146,3555.0,3485.8571428571427,0.8476758951453914,-1.2728658227503018,3.4858571428571428,nan,nan,nan
1773378305.963863,0.08817744255065918,532,147,3489.0,3504.714285714286,1.0982273219079448,-1.2736023903068032,3.504714285714286,nan,nan,nan
1773378305.9822557,0.08816719055175781,562,147,3423.0,3514.1428571428573,1.2861524854945772,-1.2770287041599908,3.5141428571428572,nan,nan,nan
1773378306.1221645,0.08815312385559082,583,147,3555.0,3520.4285714285716,1.418164070281594,-1.279312913395449,3.5204285714285715,nan,nan,nan
1773378306.3717573,0.08813691139221191,630,146,3555.0,3520.4285714285716,1.708469766886104,-1.2854896303444814,3.5204285714285715,nan,nan,nan
1773378306.3859353,0.054787397384643555,641,147,3555.0,3526.714285714286,1.7795854343888962,-1.2815971226309073,3.5267142857142857,nan,nan,nan
1773378306.444403,0.08810973167419434,638,147,3555.0,3526.714285714286,1.7610221980149858,-1.2815971226309073,3.5267142857142857,nan,nan,nan
1773378306.4957094,0.08809804916381836,622,147,3555.0,3526.714285714286,1.6620182706874649,-1.2815971226309073,3.5267142857142857,nan,nan,nan
1773378306.6916633,0.05474233627319336,609,147,3555.0,3536.1428571428573,1.585805882899992,-1.2850234364840951,3.5361428571428575,nan,nan,nan
1773378309.887968,0.02140212059020996,582,147,3555.0,3555.0,1.4258533980311165,-1.2918760641904699,3.555,nan,nan,nan
1773378309.9032328,0.08805251121520996,553,146,3357.0,3526.714285714286,1.235063834087531,-1.2877848680888775,3.5267142857142857,nan,nan,nan
1773378311.4647665,0.021374225616455078,519,147,3555.0,3526.714285714286,1.024680488516549,-1.2815971226309073,3.5267142857142857,nan,nan,nan
1773378311.4867527,0.08802485466003418,487,147,3357.0,3498.4285714285716,0.8200423757700188,-1.271318181071345,3.4984285714285717,nan,nan,nan
1773378312.2239437,0.02134108543395996,444,146,3555.0,3498.4285714285716,0.5561033375567959,-1.2774562982390945,3.4984285714285717,nan,nan,nan
1773378312.484237,0.08800005912780762,392,146,3357.0,3470.1428571428573,0.23500567431330513,-1.267127728389311,3.470142857142857,nan,nan,nan
1773378313.1689234,0.087982177734375,338,147,3357.0,3441.8571428571427,-0.09300836792185022,-1.2507602979522199,3.4418571428571427,nan,nan,nan
1773378313.7872543,0.054628849029541016,282,147,3357.0,3413.5714285714284,-0.4276410194073461,-1.2404813563926573,3.4135714285714283,nan,nan,nan
1773378317.8513043,0.0879521369934082,219,148,3357.0,3413.5714285714284,-0.8049626541238468,-1.23449212409557,3.4135714285714283,nan,nan,nan
1773378317.8652136,0.08794188499450684,158,146,3357.0,3385.285714285714,-1.160608374855056,-1.2361420188399614,3.3852857142857142,nan,nan,nan
1773378317.8834112,0.08793020248413086,94,144,3357.0,3385.285714285714,-1.54074303129452,-1.2480212268536945,3.3852857142857142,nan,nan,nan
1773378317.8957,0.045426130294799805,59,144,3555.0,3385.285714285714,-1.7486291715348519,-1.2480212268536945,3.3852857142857142,nan,nan,nan
1773378318.2810278,0.021233558654785156,357,148,4649.0,3569.8571428571427,0.022538104474720325,-1.2910116630686002,3.569857142857143,nan,nan,nan
1773378318.5611053,0.08788228034973145,167,143,3555.0,3598.1428571428573,-1.1767665055655039,-1.3328063234538112,3.5981428571428573,nan,nan,nan
1773378319.181033,0.021178483963012695,144,144,4317.0,3735.285714285714,-1.372353746924958,-1.3770524124802108,3.7352857142857143,nan,nan,nan
1773378320.112049,0.07914543151855469,136,145,4317.0,3872.4285714285716,-1.4770948991478645,-1.4208172574802285,3.8724285714285718,nan,nan,nan
1773378322.6511319,0.07941079139709473,253,465,1550.0,3614.285714285714,-0.6366862325749663,0.7031425489119916,3.6142857142857143,nan,nan,nan
1773378323.801646,0.046121835708618164,688,58,3777.0,3674.285714285714,2.157043447640253,-1.9089772903551279,3.6742857142857144,nan,nan,nan
1773378323.817308,0.07949590682983398,641,133,3777.0,3706.0,1.870053280630159,-1.437781320236571,3.706,nan,nan,nan
1773378323.83563,0.07952260971069336,611,134,3555.0,3549.714285714286,1.6043482764007815,-1.370920548950788,3.549714285714286,nan,nan,nan
1773378324.1950767,0.07956480979919434,550,133,3555.0,3549.714285714286,1.224434190140076,-1.3771486487255538,3.549714285714286,nan,nan,nan
1773378324.423558,0.046311378479003906,455,134,3555.0,3440.8571428571427,0.6133600628657564,-1.3288792797017337,3.440857142857143,nan,nan,nan
1773378324.5289283,0.013007879257202148,469,134,3555.0,3332.0,0.6758009867977199,-1.2868380104526795,3.332,nan,nan,nan
1773387842.5810285,0.09473609924316406,43,482,1405.0,1405.0,-0.7651780389317552,0.31524332454066595,1.405,nan,nan,nan
1773387842.636648,0.06137967109680176,55,280,2518.0,1961.5,-1.0269556387316714,-0.2550807187534402,1.9615,nan,nan,nan
1773387842.695848,0.028033733367919922,43,482,1439.0,1787.3333333333333,-0.9734008647098626,0.4010284000443774,1.7873333333333332,nan,nan,nan
1773387842.755921,0.0946953296661377,43,483,1439.0,1700.25,-0.9259743492481971,0.38447244619452986,1.70025,nan,nan,nan
1773387842.8132603,0.09467792510986328,43,483,1439.0,1648.0,-0.8975184399711975,0.37265731000063823,1.648,nan,nan,nan
1773387842.8284287,0.061322927474975586,55,275,2628.0,1811.3333333333333,-0.9483349376952845,-0.25144273300604275,1.8113333333333332,nan,nan,nan
1773387842.8847723,0.09464788436889648,55,284,2518.0,1912.2857142857142,-1.0011891904928554,-0.23526001813036349,1.9122857142857141,nan,nan,nan
1773387842.9413407,0.09463763236999512,55,282,2518.0,2071.285714285714,-1.0844346386490298,-0.2620893706276974,2.071285714285714,nan,nan,nan
1773387842.9545166,0.06128191947937012,55,278,2518.0,2071.285714285714,-1.0844346386490298,-0.27662594799961104,2.071285714285714,nan,nan,nan
1773387843.0104175,0.09461164474487305,55,283,2518.0,2225.4285714285716,-1.165137099170604,-0.27768918649998986,2.2254285714285715,nan,nan,nan
1773387843.0245266,0.09459757804870605,55,283,2518.0,2379.5714285714284,-1.2458395596921779,-0.2969231467152607,2.3795714285714284,nan,nan,nan
1773387843.0511043,0.09457969665527344,55,278,2518.0,2533.714285714286,-1.3265420202137521,-0.338384565399069,2.533714285714286,nan,nan,nan
1773387843.2035527,0.09456944465637207,43,482,1439.0,2363.8571428571427,-1.2873819024101427,0.5303844729206303,2.363857142857143,nan,nan,nan
1773387843.376144,0.09455060958862305,43,482,1405.0,2204.8571428571427,-1.2007888004954457,0.4947092497163841,2.2048571428571426,nan,nan,nan
1773387843.425562,0.09453988075256348,55,279,2518.0,2204.8571428571427,-1.1543667986005326,-0.2905962823392281,2.2048571428571426,nan,nan,nan
1773387843.5339081,0.09452390670776367,71,282,2518.0,2204.8571428571427,-1.092470796073982,-0.2789907818654998,2.2048571428571426,nan,nan,nan
1773387843.6951227,0.06116986274719238,147,285,2518.0,2204.8571428571427,-0.798464784072866,-0.2673852813917716,2.2048571428571426,nan,nan,nan
1773387843.7410553,0.09449458122253418,225,284,2628.0,2220.5714285714284,-0.500261968392782,-0.27318704032708574,2.2205714285714286,nan,nan,nan
1773387843.829331,0.0944833755493164,288,287,2628.0,2236.285714285714,-0.25661267476589106,-0.26334937099669325,2.236285714285714,nan,nan,nan
1773387843.966955,0.09446859359741211,348,287,2628.0,2406.1428571428573,-0.022803912015416806,-0.2833520797046956,2.406142857142857,nan,nan,nan
1773387844.083952,0.027788639068603516,424,285,2747.0,2597.8571428571427,0.32178961899464603,-0.3150447934501339,2.597857142857143,nan,nan,nan
1773387844.1033652,0.06110072135925293,501,282,2628.0,2613.5714285714284,0.676827604838423,-0.33070729261560966,2.6135714285714284,nan,nan,nan
1773387844.2132008,0.09442400932312012,562,281,2518.0,2613.5714285714284,0.9565494419335455,-0.33529289650241495,2.6135714285714284,nan,nan,nan
1773387844.3388662,0.09441041946411133,639,280,2628.0,2629.285714285714,1.3175152513314599,-0.34192204425600425,2.629285714285714,nan,nan,nan
1773387844.371013,0.09439754486083984,678,318,2628.0,2629.285714285714,1.4974290825383143,-0.16662138820829991,2.629285714285714,nan,nan,nan
1773387844.499654,0.061045169830322266,281,196,5036.0,2973.285714285714,-0.377700206265929,-0.8248628488150551,2.9732857142857143,nan,nan,nan
1773387844.5910015,0.09437036514282227,47,97,4317.0,3214.5714285714284,-1.7281296894217577,-1.4501693550533798,3.2145714285714284,nan,nan,nan
1773387844.6648612,0.09435915946960449,52,101,4317.0,3438.8571428571427,-1.8185360362391867,-1.5272155682961452,3.4388571428571426,nan,nan,nan
1773387844.7424858,0.09433984756469727,62,104,4317.0,3680.1428571428573,-1.8815633063867432,-1.6150010709293867,3.680142857142857,nan,nan,nan
1773387844.8633304,0.09432458877563477,60,104,4317.0,3937.1428571428573,-2.0267765742951127,-1.7277834523044098,3.9371428571428573,nan,nan,nan
1773387844.933064,0.09431266784667969,50,102,4317.0,4178.428571428572,-2.2242985161241706,-1.8483321485129376,4.178428571428571,nan,nan,nan
1773387845.0412674,0.060959815979003906,23,103,4649.0,4467.142857142857,-2.589609031375479,-1.9682074470523074,4.467142857142857,nan,nan,nan
1773387845.1690128,0.09429240226745605,58,159,4029.0,4323.285714285715,-2.240727301102208,-1.4800444295639235,4.323285714285714,nan,nan,nan
1773387845.2022214,0.09427118301391602,639,280,6043.0,4569.857142857143,2.2899209657615907,-0.5942811341323184,4.569857142857143,nan,nan,nan
1773387845.3323398,0.06091666221618652,605,280,2628.0,4328.571428571428,1.9107970152886056,-0.5629034469414251,4.328571428571428,nan,nan,nan
1773387845.409917,0.09424567222595215,638,280,2628.0,4087.285714285714,2.040936772690354,-0.531525759750532,4.087285714285715,nan,nan,nan
1773387845.5658543,0.06088852882385254,682,323,2628.0,3846.0,2.2173631821045947,-0.20998649851511297,3.846,nan,nan,nan
1773387845.5854373,0.09421658515930176,118,161,4649.0,3893.4285714285716,-1.6080659725883202,-1.3192237442468315,3.8934285714285717,nan,nan,nan
1773387845.7083428,0.09419727325439453,58,104,4649.0,3893.4285714285716,-2.017935494307887,-1.7085997898804204,3.8934285714285717,nan,nan,nan
1773387845.779024,0.09418988227844238,129,113,4317.0,3934.5714285714284,-1.5491220193870299,-1.6645248938800354,3.9345714285714286,nan,nan,nan
1773387845.8991425,0.09417152404785156,210,117,5036.0,3790.714285714286,-0.9537561221261847,-1.5770621955210513,3.790714285714286,nan,nan,nan
1773387846.0612144,0.06081867218017578,246,119,4649.0,4079.4285714285716,-0.76872749861137,-1.6828618582325268,4.079428571428571,nan,nan,nan
1773387846.087727,0.094146728515625,199,117,4317.0,4320.714285714285,-1.1704951701395214,-1.7975596798015525,4.320714285714286,nan,nan,nan
1773388576.2448819,0.07431721687316895,648,372,5036.0,5036.0,2.603024205179563,0.1579972812409912,5.036,nan,nan,nan
1773388576.6168416,0.04091930389404297,649,371,5494.0,5265.0,2.7306281060975675,0.15594419851010122,5.265,nan,nan,nan
1773388576.9852703,0.09245920181274414,648,371,5494.0,5341.333333333333,2.760845900436678,0.158205117880713,5.341333333333333,nan,nan,nan
1773388577.3571386,0.09251594543457031,649,371,5036.0,5265.0,2.7306281060975675,0.15594419851010122,5.265,nan,nan,nan
1773388577.73883,0.07404971122741699,647,371,5494.0,5310.8,2.7357457437093093,0.1573007501324683,5.3108,nan,nan,nan
1773388578.11049,0.025960206985473633,568,372,5494.0,5341.333333333333,2.011121178891373,0.1675766769000293,5.341333333333333,nan,nan,nan
1773388578.4754555,0.07394027709960938,85,372,5036.0,5297.714285714285,-2.494800736272176,0.166208191805881,5.297714285714285,nan,nan,nan
1773388603.961529,0.07034897804260254,158,439,1889.0,4848.142857142857,-1.6621330302340396,0.7220215332181634,4.848142857142857,nan,nan,nan
1773388604.2906768,0.037009239196777344,241,437,1950.0,4341.857142857143,-0.8562692499798215,0.6313858097809848,4.341857142857143,nan,nan,nan
1773388604.615669,0.036978960037231445,243,438,1889.0,3826.8571428571427,-0.7412760102148822,0.5632097034650179,3.8268571428571425,nan,nan,nan
1773388604.9377234,0.03692460060119629,242,438,1889.0,3377.285714285714,-0.6601179731837923,0.4970449678817564,3.3772857142857142,nan,nan,nan
1773388605.273879,0.0035467147827148438,242,438,1889.0,2862.285714285714,-0.5594570327274846,0.42125091901691425,2.862285714285714,nan,nan,nan
1773388605.597992,0.0298306941986084,244,438,1889.0,2347.285714285714,-0.45055929998212546,0.3454568701520722,2.3472857142857144,nan,nan,nan
1773388605.9275415,0.07007765769958496,453,436,1950.0,1906.4285714285713,0.3331462126721376,0.2738848480970125,1.9064285714285714,nan,nan,nan
1773388606.2599778,0.003407716751098633,476,437,1889.0,1906.4285714285713,0.41007883519176497,0.27722974472830064,1.9064285714285714,nan,nan,nan
1773388606.5892,0.003367185592651367,554,437,1889.0,1897.7142857142858,0.6679137190700545,0.2759625274612773,1.8977142857142857,nan,nan,nan
1773388606.9142246,0.003325223922729492,635,439,1831.0,1889.4285714285713,0.9335181361309541,0.28138777141006655,1.8894285714285712,nan,nan,nan
1773388607.4261842,0.06984829902648926,692,441,1831.0,1881.142857142857,1.1175546984952005,0.28675486503900127,1.881142857142857,nan,nan,nan
1773388607.752962,0.0364990234375,677,439,1831.0,1872.857142857143,1.0633423822733412,0.27891983087751193,1.872857142857143,nan,nan,nan
1773388608.0782542,0.003153562545776367,662,440,1831.0,1864.5714285714287,1.009566193450391,0.2809573173989134,1.8645714285714288,nan,nan,nan
1773388608.4087858,0.03642725944519043,504,437,1889.0,1855.857142857143,0.4903734438227065,0.26987572976885377,1.8558571428571429,nan,nan,nan
1773388608.7336504,0.003053903579711914,439,435,1950.0,1864.5714285714287,0.2800313297980308,0.26460003346051963,1.8645714285714288,nan,nan,nan
1773388609.064713,0.03032064437866211,438,435,1950.0,1873.2857142857142,0.2780533416169741,0.2658366716800332,1.8732857142857142,nan,nan,nan
1773388609.3979917,0.06960821151733398,57,445,1831.0,1873.2857142857142,-0.9741970030392286,0.29870413479436925,1.8732857142857142,nan,nan,nan
